feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,target
-0.5308844195551083,-0.8630058476105167,0.7888781094131725,2.9296776862602893,0.5732563715787151,-1.1664111519951825,-1.5458589697859781,-0.6065355006629567,2.494656406507236,1.3340913495743167,-0.03956983884379657,-0.7783474096411247,-0.7066016667211676,2.8467328145186404,-1.4457213994388853,-5.0777416378016795,1.585478496928638,0.1569265012539441,0.8879325447984122,-2.152385853150053,-3.3764452992672593,-2.2883643902329425,-3.3644608954233317,-2.0952691746417753,-3.3644608954233317,1.4537692752551767,-0.3641042088884814,-0.40861990571752194,-1.4681824910869772,-0.36125381855544186,-1.5314227010889288,0.3568336475858602,0.49390390383342625,1.7668736997668557,1.2716605871977336,-0.21218459883214222,-0.21682274209381536,-0.673239898132942,0.6198340388780935,1.8182907702149196,2.123402812250889,3.0817625171146674,1.3797952690996207,0.10363546685292982,2.7700246645923277,-0.006537411817990879,-2.192538087375205,-3.3644608954233317,1.3797952690996207,-1.0355633515434248,-0.11631971586511303,0.2929728822021668,-0.36125381855544186,-0.11631564736429123,-3.5749973411671814,-1.9474111116552133,2.1026498690518487,-0.11631564736429123,-2.5990045928374133,-1.0848817973069476,3.6553248628279045,0.3242013953637316,0.05594021799708043,0.29241854743511353,0.7888781094131725,-0.2636442797444125,-1.562833414154428,5.020274335656728,2.7700246645923277,-1.0875522704108378,2.8467328145186404,1.4446619016378741,-0.5046947732222363,1.1419506102101102,4.16489110925043,0.03748343044151456,-2.152385853150053,0.16360590961778826,1.3681154180497124,-2.2883643902329425,1
-0.6037965748266846,0.5068765781250394,2.4669212177580193,0.897372701848969,0.5761442774610127,-0.24406221014771706,1.6689342561317557,-0.7725013969171382,2.5967629500233618,1.6778083127335066,-0.4213021763850759,0.35848010391115914,-0.9687919342053573,0.5305850396296424,-2.093037309265773,-3.159284252454232,-0.05975320944593898,0.2117992004414931,0.3097623524048434,-1.1090724888552521,-1.9732831355642027,-1.7478262710670605,-1.9514215775970527,-1.379068203064941,-1.9514215775970527,-0.5362884330927277,1.7482642300112812,-0.5820050958852023,-0.2396816123317647,-0.8530484445084244,-0.5641126541625212,-0.38728098885823053,0.5528898985721978,0.14758659208016583,0.3794839602150798,-0.5918924943154148,0.761558732117613,0.6791273336702232,-0.5313748066309494,0.7964378414889158,2.0543665483362186,1.3682114930479863,0.8432856904272613,0.04584729943679077,2.190011933757236,-0.12812835651610477,-1.8672755103145342,-1.9514215775970527,0.8432856904272613,-0.3551096540513208,1.2544636835916718,1.5823840283915775,-0.8530484445084244,-0.02761620508457406,-2.9778859387696732,0.8238537065610424,1.8447332323755723,-0.02761620508457406,-0.876518025226889,-0.14330758032544436,1.9411878302553727,-1.5002230625315673,-1.3389544571542473,0.5729091416932595,2.4669212177580193,1.5165218223678032,-1.4330474908628827,2.936381887193138,2.190011933757236,0.40528524023091667,0.5305850396296424,0.29753893802397086,1.2247635790626354,1.9898450095665838,3.06163893364983,-0.9080798884193191,-1.1090724888552521,0.4481222517902248,0.6362920305645317,-1.7478262710670605,1
-2.4505058893814393,-0.8405207602940199,-4.162976071298256,0.7266615021191012,2.0111876832108386,2.0462816562890795,-0.3780968541848281,-0.9377966243554279,0.3692232827807599,3.3559553106374365,1.0768531989502246,-0.7448772437373951,0.7976298955390789,-0.3480600755094564,2.368338855103677,-2.804607291687267,3.2342331121839476,-1.3371319506794825,-0.6019056933471514,-4.085043479436375,-5.728021299469613,-4.389720120615028,-1.520046726441051,-1.5749010927984641,-1.520046726441051,1.4997376916645364,-1.388591230776271,-0.5267391908819099,0.03230140103754173,-0.7498505164645323,-2.906029182178174,-2.408098781648478,-1.3850107360038229,1.9808847675566563,1.9190815066863158,0.027799563568052334,0.3367964522784419,0.5090893310575455,-1.859163037191152,-0.9711328960048622,-3.666063498257041,4.208067605686861,1.6192401583080438,2.088455940495685,-1.0293209749863443,2.5178474424818593,3.190718052263568,-1.520046726441051,1.6192401583080438,0.2190833153632252,-0.7820632812396648,-0.17242656183794594,-0.7498505164645323,2.161886463703721,2.9991840397373712,-0.8587658325831028,0.5285755070751296,2.161886463703721,-3.0355048830445988,-3.7180844954963157,4.1659653471599505,-2.129768262533495,-1.017215174123941,-1.2323820034826902,-4.162976071298256,-2.128063299348509,2.480873562937951,2.8786561379328277,-1.0293209749863443,1.171559010470227,-0.3480600755094564,-0.5062087175539033,0.45307722675239415,0.8389588711543634,4.239675186929004,-0.6820469728137909,-4.085043479436375,-1.204089515841476,-0.4132526939537446,-4.389720120615028,1
-0.6031114048046516,-0.7037873342663098,3.5017542047222947,-0.8270512209167787,0.30553316949926845,-0.23209580991776665,-1.0374992174776434,-0.8853836308573294,2.110949900873499,1.151722896129146,-0.661153571241366,-0.6017783665449177,-0.8377273674116866,-1.356690067100209,-1.4441060351949246,-0.9444391916298672,-1.0714687243761487,0.673776658060327,0.9149140019096526,-0.007094282248191123,-0.23014668333102753,-1.5556519292337283,-0.22973341346503887,-0.7642225480758291,-0.22973341346503887,-1.8109586900575956,-1.0075351290867083,-0.11565335825560089,-1.1167827624559346,-0.505225756216204,-0.08385368483043165,1.5967030910126514,-0.7077734262108247,-1.4689549699930735,-0.8565595843450502,-0.6021422530175584,1.1103872763087794,-0.8931336255384738,0.6406396549943958,-0.14287547099657605,1.0325253899862588,-0.536899378328964,0.3850142654190292,0.6232481482860316,1.0000800241560877,-0.5723470522877607,-0.8832621086606969,-0.22973341346503887,0.3850142654190292,-0.36917404899395867,0.8895969141210774,-0.5413298723011611,-0.505225756216204,0.07099929662975613,-1.2699688203426356,0.025378371774395895,0.02508244771156228,0.07099929662975613,0.3615058052130899,0.5839715155258698,-0.12286385493287133,0.10845043648079715,-0.19896556643885563,-0.37874581564739873,3.5017542047222947,-0.3668999992863213,-1.120495306413513,0.6175828615826806,1.0000800241560877,-0.08444210070508008,-1.356690067100209,-1.102814726726111,-0.8628311672850578,-1.0690529325751332,1.8497724190495368,-0.45876529029558655,-0.007094282248191123,-1.2911080375146202,1.0176775860983247,-1.5556519292337283,1
-0.15747927069129375,-0.2157337077705497,3.7145649246959684,0.5632470008238349,3.77748997612812,-0.3235174434423892,1.296638769919316,0.6063001833470958,1.0510344106729517,-0.646968734971059,-0.1961002821171336,-0.7120374862077322,0.6057587975500438,-0.561940315014316,-0.6169401387501877,-0.0064588082060231195,-1.2009426762527737,1.4033611573730884,0.26294077876109573,1.0551194909108192,2.1581555782372606,-0.5848397907189391,0.7528021076110617,0.21857280653098984,0.7528021076110617,-0.7725576934609794,-1.8197386399121749,-1.4098129026777428,-3.1202495468984583,0.27118971212386117,-0.20880272788108054,0.6288061507847076,0.394598935358264,-2.051000655254012,-1.4332423594694448,-0.512444599133873,-0.02529319310900609,-0.1483321063012,-0.039523846164824177,0.6826062061317464,1.2463876831632068,-1.5805504506448487,-0.7893154760598375,0.0010035449431187496,0.40757281150591984,-1.5933797383602821,-1.283687294904368,0.7528021076110617,-0.7893154760598375,0.996186671095305,-0.007313180268049925,1.0690222891970598,0.27118971212386117,-0.8742736541670898,-1.0399557583493046,-0.9067927155209334,-0.9488789445761757,-0.8742736541670898,0.5594165154587836,1.4074574560593678,-1.475484113445638,0.7500617971067234,1.810534841351558,0.5977706503364763,3.7145649246959684,-0.7854119933226567,-1.4653326442111843,-0.25360271638807746,0.40757281150591984,0.36019813633321623,-0.561940315014316,0.4405071726036236,-0.1553415541160091,-0.6146877925374229,0.6586269477166955,-1.4634361560181446,1.0551194909108192,0.04851466221955901,0.14942137069267467,-0.5848397907189391,0
-2.102539321396205,-1.7256048823794647,-5.906898313617776,-0.5217709255908219,0.19522565016398208,-0.9458622060320331,-0.3567479912378774,-0.2343103308969935,-1.8872278505129643,0.8163230076559942,-1.3549727707134436,-0.9443595905453981,0.5043114914764457,2.0810917265800697,4.325921018090801,-2.3223477266313592,4.233575101892621,-1.0537783546299824,-0.32456866459546924,-3.4366756914582126,-3.017591273630148,-3.0738002221714815,-0.5705974732776302,0.12156511291506143,-0.5705974732776302,4.7603041701832005,0.020369054946290686,2.185371733284947,0.6601882398579441,0.2640154684784038,-3.942011149484123,0.7165471527344628,0.7301521140622168,2.2832871992983286,2.1036342211021486,0.19343225466442396,-0.812158366879187,1.1578769144756471,0.14469421319308495,0.862086153512796,-3.6953255853179936,4.142760367065341,-0.42399774967522225,0.6484820688641685,-2.1324746685103317,1.5449031499598123,2.8046268438579327,-0.5705974732776302,-0.42399774967522225,-0.2083275657939122,1.9134715587063238,0.8152691015015723,0.2640154684784038,0.6998280237728631,3.52167920433507,0.18227260922421132,-1.9073054120491297,0.6998280237728631,-3.800962079786929,-3.350799515184621,3.450041974384306,0.25811761597042004,-1.6821050946728053,2.59312101769616,-5.906898313617776,2.021956153595149,2.5645338615424897,2.6544716634419236,-2.1324746685103317,0.9614856507091686,2.0810917265800697,-1.3968268089029212,-1.1613216099874735,0.1846767292337134,2.9375034804260354,-0.8033123783225156,-3.4366756914582126,1.815210056037539,0.3958010052174996,-3.0738002221714815,1
0.4534116863041111,0.2834313183720053,0.00998984653306316,-2.173351079895689,-0.03277670195769679,-1.7035821602729582,-1.9740078022656418,0.7267305457153483,0.6453109198887172,0.4072854354135218,-0.28904787606115256,-0.6341434452723188,-0.7652711290778673,3.3663845238434646,-3.0622795151372717,-3.1227548428500547,0.0026701601764136385,-0.3722185096467923,-1.0139041329929706,-0.48759645506470695,-0.28639577122959126,2.01087111982839,-2.235592821277457,0.7218870776337907,-2.235592821277457,2.02543929272504,-0.35692685379485195,0.08970726268500426,0.6687277509012801,-1.5616880932170618,0.17389459561240822,-0.6889647558534987,-1.2012768987579148,1.9391721169955436,2.174947245574784,-0.7782976630837374,-0.45059972468403203,-0.342554518749369,0.3247023835507225,2.6417673186100776,4.400691755452129,2.245999646968352,-1.2118859442807057,-3.551756234743425,2.622018336406784,0.09197286216703322,-3.882994533978753,-2.235592821277457,-1.2118859442807057,0.7914859272852282,-0.7863361038772816,-1.1378656746537843,-1.5616880932170618,-1.6029141687629298,-5.29786945730946,0.3399703595692396,0.7262722258771492,-1.6029141687629298,-0.6386506356253817,0.47580954928367447,2.4323636557868644,-0.7210725979957165,-0.33247325251159277,-1.8903418022670535,0.00998984653306316,-0.798472511187592,-1.4364616496405456,3.256544053789179,2.622018336406784,0.00691944848858827,3.3663845238434646,0.5342853792078425,1.1656166491111606,0.5309329863493768,0.5490202602033771,-1.8122947792484574,-0.48759645506470695,-1.1439335705975266,-0.7643162302278239,2.01087111982839,0
-0.36066354906891807,0.673205647836425,1.6242719428992034,-0.06864283053207273,0.2859860998324253,0.16904936326638906,-0.9125555747510875,1.8069080897766543,1.8225318989700232,0.8454356393744444,0.9291577239022567,-0.41828431279242806,1.2570625858297662,2.0311615346014706,-1.9024448307878545,-3.4985598865719694,0.35142634104979054,0.979500734192805,0.569492327679588,-0.9921514812113202,-1.1459844205648264,-0.8403671255288174,-2.0385358671061575,-0.6491445709090055,-2.0385358671061575,1.021854822209155,1.9275913932607014,0.7417729714305786,2.660225839898347,-0.76776332003061,-0.8586262010441206,-0.3977060380161431,-0.7464226059539452,0.7183809941051703,0.9022998087034173,-0.6287844616844691,0.5967651584666119,-0.40850587188734466,-0.24844274590583254,1.8728225158925027,2.756317059118401,1.800718142607146,-0.055422344208889904,-1.1038712090039584,2.2330322682452173,-0.37595894104926164,-2.621261902273675,-2.0385358671061575,-0.055422344208889904,-0.23464877163023293,-1.300799263194699,-0.2681298965483596,-0.76776332003061,-0.7893465704392091,-3.667076873245948,0.15782578675426778,-0.05923915934947929,-0.7893465704392091,-1.2706556454341762,0.00992267725467528,2.1665099806063552,0.463809512876498,-0.4679478183642519,0.1283811001973027,1.6242719428992034,-0.7862039792683331,-1.5763025777411668,3.409147189518583,2.2330322682452173,-0.32610719252860093,2.0311615346014706,1.3648603858394455,0.5695290400155393,0.15592144233095126,2.5983602519103584,-0.36239638982963657,-0.9921514812113202,0.2596330504822567,-1.685933046323129,-0.8403671255288174,1
1.1909519903790224,-0.438312276439473,-0.1459058458246284,-0.6600760334433915,-0.1111413251951515,-0.6270165247163441,0.008066881859585947,-0.7172585625800516,1.4209124213352988,0.4033494381403582,0.2701941212793142,-0.2134009278984776,0.20470252423791846,3.4690968687944332,-3.2424312727877056,-3.423234226575513,0.3219999827332054,0.42064391124468936,1.0346983424780327,-0.639184107044919,-2.0717318720131126,1.5957270103945154,-3.3561310425000928,-1.0827169882498013,-3.3561310425000928,0.9450628441880021,-1.7012600695328595,1.841850932615303,1.3103823016194398,-0.8028840208762105,0.9221912043811178,-1.3391070824234175,-0.39321023278252254,2.7148579279745464,1.8790234127512004,0.027585951729873805,-1.0527387146712468,1.0098534940790427,-1.0570586383291245,1.7522657619041588,3.9205488783873865,2.2052574441873283,0.9588948658617749,-1.8909867968828193,3.3984618413148753,0.29726379642016104,-3.42361368908962,-3.3561310425000928,0.9588948658617749,1.037524842395457,-0.6993293103686408,-0.936146950463015,-0.8028840208762105,-0.6792414547933228,-5.247833503457564,-0.38337637429407084,0.9006485975134297,-0.6792414547933228,-0.8663642513147723,0.008428197520116875,2.771940492736371,-0.5742186202068906,0.05295252471004327,1.2407319772736758,-0.1459058458246284,0.5664490504243518,-1.7074753175674935,3.5677551886271823,3.3984618413148753,0.1880485663434207,3.4690968687944332,0.6875918566492015,0.37621949712225244,-0.18954314762500785,0.6661342482106949,1.7929510562154198,-0.639184107044919,1.3782347600030314,1.3547467456518398,1.5957270103945154,0
-1.3733229786721444,-0.4050481742120308,1.7621730687931003,-0.881473298414013,0.8272554334788269,-0.8347825376101413,0.9372964007707236,-0.10437149967096379,1.4960495664076308,0.5258770987107607,1.383447630216694,0.7017652482376401,0.7732295556572114,1.5692560539194391,0.21920306939578849,-3.4325736896403507,1.1494881254415683,-0.3794194871241935,-0.925618993350075,-1.4044714590373455,-0.6103010064494852,-2.817743486470767,-1.0510925750983917,-0.5167059640600679,-1.0510925750983917,1.8656550374800263,-0.2707317099162857,-1.6144584500181622,0.2506446811583267,-0.06314772841995014,-2.5429991882188774,0.23380500037182653,0.005381577851465367,-0.31834372483142453,0.17265944524705878,-0.6968324725047136,1.8228484509207545,-0.5622812010052974,-1.0410147149012337,1.9842807194044072,0.9873333725207041,1.6749455769645294,-0.5500129443576466,-0.006543109809581204,0.8994950798309524,-0.8910156000481507,-1.3583068056972487,-1.0510925750983917,-0.5500129443576466,-0.1606817316471875,1.1852634351379223,0.3533560507336402,-0.06314772841995014,-0.7357894570603561,-1.53880877043384,0.6415052316875198,0.5698017603842577,-0.7357894570603561,-2.132736949874977,-0.4150056338716813,1.7602176615806342,1.5524828563397715,-0.6185160384349482,1.6032061409627332,1.7621730687931003,0.7093395811390455,-1.1484268310382915,3.2712197207142726,0.8994950798309524,-0.6112780984258034,1.5692560539194391,1.2540513289611077,0.04863216240615335,1.0264564980663924,3.868371640560666,-0.02588633765355308,-1.4044714590373455,-1.5081435589422487,-1.3722015999382535,-2.817743486470767,1
