feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,target
1.1713027249569385,-0.9116960746631988,-0.2714443832707683,5.189273379174132,-1.0943976330636636,2.0286027709332175,-0.7665873852519405,-2.7034671221065496,2.4666093954461306,2.704228883470072,-0.37849317044348274,0.5680689623997214,0.5292470177301883,1.7463899103787073,-1.2039124027859085,-1.1833113528829684,-1.1751732902217806,-0.6017784307382607,-1.5098483141370964,-0.2939660534898439,-2.1024066748806365,-5.044402941448867,-0.7358313239045486,0.7768988634299128,0.8770179697640725,-2.899619118137217,-1.0715142276960414,-0.22067115695941633,1.7241818448124353,-2.365149982036009,-0.5140293816508037,0.6187524078983547,0.5003825192048968,2.708387868208996,1.1652539794608436,-2.181169457964157,2.9295073617249585,4.897494371772628,-0.2828964775141744,1.4812058996229818,-0.05665936591739094,0.7466030383205257,0.7086558022946495,0.2333517069095253,1.0483939003071372,1.2645117185131463,-0.9023871005411435,-6.751384076450691,1.6743758484508575,-1.6011117529750816,-0.9023871005411435,-0.3043875799202923,0.5892000363682449,-2.5387781135815293,1.6105408184800367,-3.286644332892937,-1.941423064482479,-0.4078374785364287,1.8401070981616954,-5.728634336127688,-1.403076189468738,-1.335946878123017,0.5099379395068118,-0.40559472726172513,-1.2356481723688326,0.7196138415229948,0.46761511940379685,-0.4150768651797263,0.3865020331412382,0.07776193402725687,-2.181169457964157,0.8021556630485055,-3.134509616852184,3.654371875049912,0.3337348931529689,0.372620952847792,-0.475044252697585,2.1502215539869347,-0.6057755438552965,0.02132309393702596,1.7995022282813784,0.17440374911901121,0.46761511940379685,-0.27542237786389545,1.7484577530640344,0.549031388790864,0.7492612198047965,-0.419511993524742,1.5413284337239814,0.9494551424077767,-1.263568946168831,0.0556658395142393,-0.743944219133221,-1.742228233545538,-0.17570235767682835,3.769905334681742,-2.5387781135815293,-1.742228233545538,-0.652418759385119,0.6409603323706832,0.6370524931443997,-0.4698975762277391,2.844168659898797,4.085229842730413,1.8931535459809008,-2.064515136190596,-2.066679147909941,5.002731690664726,-2.7490249551555914,-1.361590115020265,0.8842761532613026,-2.5988575543452708,-2.288686541314416,-4.553117093692482,-2.1567156831729832,-1.9066173881820554,-3.6303453181524823,-6.357956738392827,1.782632393060227,-2.8071879784562856,-1.0600058739900473,0.35434351849625645,-1.006693407204143,-1.8246035359649577,3.218852584209089,1.3640915987474518,1.8242849055360524,-1.3126934929908445,4.137607105811332,2.9492905656400197,3
-0.28909131819442285,2.290407039683266,-0.19542457016881706,-4.374986369726239,-0.25550784113608493,-0.22656795794690823,0.920495414280907,0.8960604587084812,-0.7263822779697883,2.117308794003399,0.21083313963089945,-1.048061767732251,-0.7043016013278505,1.2689760900358764,-3.1285064505582265,1.206613816101731,-0.3842902641204366,-0.5591705144055111,-0.7729143511863981,0.19397435714876937,-0.17578887527978265,-0.7033813452656831,0.7181423933365356,-0.37609738482093125,2.4586999795018363,0.007203878913793799,2.0056858574983574,-0.46564604577204555,-0.4399273437293698,0.8506690124434254,-1.196353272840463,-2.0402884055042536,0.1494398053644285,0.620572808991334,-0.21916552777970025,-1.061947153611069,-4.781556689276456,-0.6232088917236276,0.0059829187691942025,-1.7284889292550016,-1.1579686801742743,-0.7817725384032852,1.5376648570659206,0.4130384610580479,-0.26606527597995017,-0.46267963164663667,1.1205274342177565,-3.8203343390175917,-0.9706133879641382,2.5708871368093273,1.1205274342177565,-0.08063987706885864,-0.32560774661382935,1.6431387566460935,0.3384551675644568,3.025796872928435,-0.13015051463340227,-0.30596071938762065,-0.04093817231355623,-2.866579352998055,1.127610238806002,-3.670372019738793,-0.8386684521615064,0.6816146794837917,1.2652925150719339,0.8192319516784201,0.12778999124218182,0.6961121832257393,0.4419824980043478,0.2343610174076001,-1.061947153611069,0.007503031769014169,-0.16298564545350064,-0.15842424499576035,-4.065266313076851,-0.9868907637595822,0.12123588533429458,1.950251406780843,-1.8700469989465227,0.8438009755605345,-0.8295149743919702,-0.9027705991324118,0.12778999124218182,-0.5760886180685785,-0.062052845234060724,0.8924755356739855,-0.8048649267307536,0.6364285944823258,-0.951941086026093,0.5016900842412032,-0.5776490797332681,-0.1835531671575482,0.44883404015771533,-3.1475967740319,0.8701810690490236,-4.479778191992179,1.6431387566460935,-3.1475967740319,1.894509174301374,-0.9158440023338192,-1.9176910280608004,3.693328230093735,-3.59385254301389,6.066342899817226,0.028204481377928022,-3.5142902802348606,5.324685793374207,-7.270964682509854,0.003831168127103295,2.758337632257716,-5.527560668042975,0.4054112711648845,1.0218851380996359,1.0575045473208102,1.8971421430170166,-0.5282632404099097,-2.4307907768694257,2.329560199301773,-2.269400440080167,3.3488044141157185,1.050967421249662,1.601582446963148,4.450657316244678,-4.806650585762178,2.4844481388995803,2.808331392998226,-1.938014086693391,-0.3172397455666798,1.0533172112832068,0.79846832307987,2
0.28842866669412265,2.7632489385912278,-0.9687736774829706,-0.5582761906317716,-0.21608961619445985,-0.15325917144578555,-1.5186308880441186,-1.1996850671706096,-0.7927961456038789,1.2302856970317257,0.38478614873704964,-1.0069180315608353,-1.4233953284355934,-1.3014041302245396,-0.7183615498271229,1.2069402188267342,-0.1658477103219457,-0.9397907977615318,-0.8830489946703749,-0.5250662658955573,2.0120784291951903,0.6360437237678075,-0.18459168985949148,-2.3382726659873168,0.19889322665475961,0.43779910451379656,0.12237478449415345,0.5942527399528552,1.0447187128579798,0.12065319581954517,0.6422935174034187,-1.1533861172680016,0.6343659082301025,0.22220126644538926,-1.7649229338517982,-0.3211761137714828,-1.1954439412516278,1.3191608978518994,0.39430714563572034,-0.9235071111406541,-1.4153005663628357,0.2598285112509317,-0.39332939891901614,-1.0048889593614356,-0.456525194367811,0.8407055339341087,1.9227567031651995,0.012478613779984537,0.8071870212760144,0.3303589452329535,1.9227567031651995,-1.6180366881263366,-0.5618710592653113,-2.330911433558505,0.09314946137679725,0.81443250643222,0.7295952786128884,-2.143173146037952,-1.7287203486214753,-3.108287997840588,-0.006974337039310839,-1.1621436058557988,-0.5666701187602144,-1.7072933810936013,-0.8712884756168869,0.24536570841311686,-0.09397632243392828,-1.0290449740862568,-1.4074379395923384,-0.5655648308660431,-0.3211761137714828,3.203147460185976,0.3094204099230987,0.062412697027145025,-0.127013666710605,-0.5686045841602303,-0.632192704315869,-0.4377253129178961,-0.12678692964294158,-0.8017572062501015,2.9610425731611665,-0.8231900079562818,-0.09397632243392828,0.9593043083621573,-0.8035857893976657,0.27507886745665416,-0.5485812600421278,0.5249316628391602,0.03385219567356976,0.7784002341702935,-0.13606686739423482,-1.5388729593613466,1.2483257931961056,-1.5725263682817723,-0.3618302947995922,0.795131016996641,-2.330911433558505,-1.5725263682817723,-0.21362947447354594,-0.32489802965751957,0.9295385889024497,0.9032511020848397,1.301604329615529,1.3900089705199488,-4.4929051679509575,2.8708388945922723,1.1565731643113701,-6.830525787631917,3.8278699258500404,0.20251447890015772,-1.7560591814829456,-3.106153469199408,-1.174937603612437,1.6258000212706534,1.1708392643165315,1.1869145035217366,-6.231048784429363,-3.530021871348712,1.3756616307708425,-1.300730915240246,-2.5437858112974183,-1.6958999067914349,0.1048562974370181,0.6205710354365174,-2.9496594591869707,-0.09305842451903681,1.6674583680040755,3.307219818494664,2.556076275557865,-5.5339703061683325,3
-1.792596200228472,-2.7676050483997496,-0.48134593063761305,2.835602502095874,0.12245870065507576,0.10699352157963501,1.2492894696420833,0.12454367515863395,0.045299756772562365,2.505532287864587,0.21195398502443824,0.1690277076829311,-0.6942314626646967,-0.7287156122951627,-0.9283037987097491,1.2787659911047426,0.1390849613458871,0.8045497483900992,-0.4391492013931617,0.204423180072163,1.7171254270782756,-0.4889710448113889,0.21840364033018067,1.2970944044270059,-0.8255709425858443,0.2490316153739126,-0.026052954057513816,0.1798307599013914,-0.7461880304539126,-0.7406330301374526,0.49050657417600957,0.33344349996482653,0.22485619886216984,-0.7935327544799031,-1.1187292620757463,-0.3224189931626371,1.5066718089877043,1.3709887373499428,1.0843814748909293,0.5843859024423328,0.44303776217977875,-0.14705911453427326,1.3434869707655828,0.7025347086657354,-0.1616412515848059,1.3746091430954839,-1.6269497496914282,-1.5939813996964138,-0.31603099999859674,-0.592190311397087,-1.6269497496914282,0.20877167320853976,-0.40253471487461506,1.479026013979838,-0.626246732998534,-0.9750262989140257,0.1429241961421295,0.6551177086228314,-0.6250876437449484,-0.4211039194925176,0.7009719704024393,-0.926055547256834,-0.7322747233916939,1.5289045235874954,0.7179312582596956,-0.2542458217374259,2.416340690598414,-0.6584384466649678,0.5107005072598276,-1.9685619486292265,-0.3224189931626371,-2.7312041990685114,-0.7705906170124228,1.1663511884662143,-0.6727019767104641,-0.41782393241800564,-0.6489865744135164,-0.474841996948302,-0.48544201659324515,-1.3241208366189952,2.4730114004830788,-0.2191564874620427,2.416340690598414,0.01685265306405228,0.002780591699477409,1.2841046106969454,1.974721340561738,0.4123231260263386,-0.08070049561628197,-0.45386734097732107,0.43186142909253256,1.0371984273668722,-0.8773136867427592,-0.24582742847243402,-0.35761319483898374,-0.6154329075636394,1.479026013979838,-0.24582742847243402,-1.1091037844774776,1.065307143068426,-3.2406763963321725,6.438721250124648,-4.016532978662073,-1.5184263909047826,1.1212235651085964,1.724267100641101,0.029984051117943278,-1.8939916405983956,2.3879026494359223,-0.7503827353711108,-0.44545544266546433,0.720237330450602,-0.9544175470020202,-1.586561253740132,-0.7227844028191204,-4.263806396953543,0.04744505265500487,0.5110691161453728,2.680745317132264,-1.771212121032172,-0.3087922411295263,-4.077649217480348,1.0544406869951282,0.12606651599818347,-2.3491541191986522,0.6007623752387714,2.788694187999962,-3.005736214034589,0.18910204081042103,-7.391274484931888,3
0.674823644335132,-5.2519143820451015,0.3415209076988144,0.7400448986486491,1.5146777226384414,-0.897757627042342,-0.1920346754287641,0.03469301077161261,-0.8188325964150235,0.9284495761133565,1.1084576259757923,-0.7816875372247766,-1.6132365107689577,0.02088453390974434,-2.205840044819983,-0.4474062893201728,0.5319120213284181,2.4077165130653038,1.3560757376796815,-2.103524431889132,-0.35886874680602543,-0.22944924527779517,0.31879524444597124,0.13243889754660204,-3.8559723492803477,-0.4545008872998482,0.3810051815913874,0.07869677211675546,-3.186121014046455,-0.6940839202428649,-0.7803532781699958,-5.273923822035112,-0.3862756675837285,1.29911370863125,-1.1555307593895983,-0.26728229810216697,-6.685242529489306,4.920473056188276,-1.1955077486216887,0.5935586058504734,-0.07782610727577241,0.836701757817009,0.21878513002088995,-1.8131636375825466,-1.1877192694129382,0.19951221135571334,-0.8359663492921978,10.110923732941156,-2.408908166571274,-2.0726860354182572,-0.8359663492921978,0.9856775147832927,-0.9301878537950746,-2.3963698804246896,1.1212379111647874,6.815095005271859,0.27633420403173864,0.18756281018589363,1.1200435241394622,-3.956668319958824,-0.09168817253487775,-6.153135049084573,1.0766298052936565,-4.370585563058694,-1.2465498286737822,-0.4964232464996545,4.35630128576665,0.6031236615737906,-1.8821987285598951,1.0363213541892922,-0.26728229810216697,-1.9162973734984154,-0.117586032137518,-0.298204562217249,-0.6363718256255942,0.11632007143403389,0.6204962314491295,-0.49136904852463165,3.088978845837613,0.4516771981941607,-1.2934113943024685,-0.8126017387665214,4.35630128576665,-0.6480669594448127,0.22614855840741205,-1.48288605690542,0.7991603124963902,0.39715628758921045,-0.07560876973340949,4.154596708940975,-0.5153021842231228,-0.5285328014579027,0.7088707689975632,1.735234954595715,-0.9351936732755024,-2.6155509811616677,-2.3963698804246896,1.735234954595715,-0.07857153838883295,-0.29002901420349236,-0.16202458303398937,-2.017101694712794,1.2539074018536631,0.2953114464937869,1.2379788907253428,-1.2835380295104248,-1.5683497328579654,-4.292546603110793,0.3317734641517808,1.7593386394120767,1.4768153553432553,-0.17155307948335968,-1.667648209809813,-3.427598439427947,1.590914547573946,-1.2850929452336368,-0.5021626959474194,-1.8558701760843448,-2.1928356343039623,1.9084726820900766,-0.39209807570459554,-1.4986490721078534,2.1049249758178483,-2.7213277405614997,1.8355674746171267,-0.208995757096809,-4.698602783891541,4.482822699891022,-3.8956157702137144,2.146261264853967,2
-1.563800365014283,2.754655102155957,-1.9621356006377733,-0.28078620616671374,1.5732552401263498,-0.6664093529485685,-0.3727248906268823,-0.06169774626277265,0.5662947715765524,-0.23723950187119294,-1.601245522935065,0.3858433668745775,-0.46601411648130653,-0.44372100849304963,-2.0209156236431625,-0.9270664566180487,1.5762308857701817,0.4199409655310248,0.4581074088244903,-1.3751692746957744,0.20249497892717344,3.216379170575548,-0.24697654581601353,-2.7757841583606564,-1.4409675109072742,0.5879355613728285,0.4712861825930249,0.1812450557091535,0.22257012424623945,0.782249751851669,2.494928730508309,-0.7190954807417062,0.07670710981081724,-0.5499713695492005,-0.45547948931449656,-3.832436944284206,-3.9664535882375915,4.649042479345053,-0.5655157320551458,-0.9316263698101503,0.6476799896389818,0.09244548208941639,1.1716251256556727,1.0799499724187647,-0.6054438347257804,0.46746896392132825,1.1991594270331212,3.264460805930416,1.0769643271095495,-0.9515847434722443,1.1991594270331212,-0.9419477579910068,0.519244060436884,-1.706698740578027,-0.17016397998891739,3.29480907472576,0.023008707660045587,-2.5359028448517487,1.4965333757240014,-5.50973598063718,0.3662620118535287,-1.0647827580900338,0.37027827540673436,-1.2336392513806331,-3.0101842720263168,0.1258813907258226,2.8801441134276295,0.3789222075524996,-0.4963610393921358,0.7106287721474376,-3.832436944284206,1.5145146699566172,0.5017216182024758,-1.6758988530524168,2.416072698245534,-0.6591436763545873,0.4258101125984308,-0.36459050834458634,0.9843756021158663,0.6626638256995272,-0.24160292437438105,-1.3626443269365083,2.8801441134276295,1.0155845706513575,-0.009482853558526542,-0.03205402600576562,-0.07311072111614846,-0.3699238477178494,1.4287268631834604,1.3056585261422087,1.4072232620459906,-0.63507691615009,0.7380636591584463,-1.6293797350342651,-0.08700326233586372,0.3146357537108438,-1.706698740578027,-1.6293797350342651,1.0841522331448772,0.011881987981454411,4.436987919484147,-1.1340522464092229,-3.9298307544325546,3.0548591265121923,3.1434352429900407,0.8645555246586496,0.8324037431945762,3.525699780952716,-1.4308350902288762,0.9397843907466246,-3.027730704296161,5.975394257738364,1.0642506856611096,-1.0442622699243886,-0.5689339955646597,0.6330840576517258,-0.38795968533955527,2.339302826040137,2.6415026578235676,0.14936617772273103,-1.3690100200747208,5.289034979093511,1.9385447615196132,1.0377615649916925,5.93235708388856,-6.848930034201816,-3.008690380725186,1.032304183756902,-1.6626926216254094,1.3524840241771678,0
-0.10367243323715827,-3.3967491911773524,0.37443334761552677,-7.698882498149998,1.1546411428370151,-0.8561805074420452,-0.8997106709206013,0.24348615877841506,-1.245728957181116,-5.470389617885383,-0.2234836628151411,1.4172788307197544,-1.077305358637824,1.368553984004375,-0.6275297656857244,0.6961685353275819,0.731532361426688,0.2026691143844922,-0.5998049864620816,0.45933416738502314,-0.43543248574079285,-7.5233250655565715,1.0795513161918004,0.3469293640116596,4.577665256085536,-0.2452468317018155,-0.07657234270260159,-0.10788479093676911,-3.6132847491040048,0.0021739407859155953,-0.10195135832059647,-1.7084831072666056,-0.7489526631174547,0.4441180429676046,-0.9648069844808087,-0.6052047866111061,-6.8354656103608935,-4.036027224508472,-1.0505375750144774,-0.34303328088056273,0.6203590172338248,0.10485481681725006,-1.1126928767261863,0.2769035294840269,-0.005022568593301948,-0.6387045518399866,-2.224755454999496,-1.0635949558244138,0.9756247764297463,0.8608380478104338,-2.224755454999496,-1.1769560345897978,-1.1263613825442629,4.009729656638173,-0.029656367445192545,4.778895063475724,-0.5991216811614437,-0.5086241220148614,0.8217908598651057,3.629449697615974,-0.12858522450989524,-2.7619943854139417,-0.5749346896590845,0.7216066699231906,0.43915820998065175,-0.2221002152918198,-4.2025121845146325,-1.4036254200437206,0.35555175253440785,1.159897986743711,-0.6052047866111061,-3.877884512065861,-0.44418921777739734,-0.11975439862146275,-3.659669805513922,1.337299566453613,0.41798512447611097,-1.245197368250306,-0.8940125969904544,0.24879037587289515,-0.45011938260228246,0.33269671014401314,-4.2025121845146325,-0.0800030628186731,0.6712633695139765,-0.2817347705329894,0.5200618791806911,-0.859330031814038,0.5426060075929969,2.6202949590072286,-0.33364725608424006,-1.2520781672756012,1.586933965563207,1.4946692914574888,1.6672523965569628,-6.635143854595847,4.009729656638173,1.4946692914574888,0.04371435885691285,0.11901076083320875,3.8026821446178447,0.6918443503734311,1.9972426593147903,-1.9777590105170975,-1.418143625246633,-0.01302829286940875,0.9668595797133723,0.0034600784298940397,-4.134016682475311,0.49829821575877853,0.7866787275093268,1.200958002058017,-2.084708153717755,0.97333368892506,-2.487759761394423,3.035839057465516,-1.626294834310119,-2.1923695241822245,5.4573983177517835,3.350997423826524,-3.273731871831145,-1.1163619809676402,0.014557489842961402,3.654377581292863,1.4466576707553467,-4.336912449235886,2.5550696178529977,-2.432479019026384,0.20157935050132442,-3.9144459107743543,2
0.49177556701520736,-2.2131507174798624,0.8646443027848577,-0.3247354714885073,0.5180722706184274,1.6858425879323538,1.0320277809525926,0.8007926847416265,0.3819551051469258,-0.697084278912965,-0.14131697289732578,1.3493636325729932,-1.1719250915830408,-0.34341804440028173,5.2695740641199595,0.918393346059228,0.7977695703122145,-3.8901583978979524,0.5426909250492286,0.2893538467455861,-0.06378659496831324,3.9256130306140333,-0.15355172476802184,-1.0925586923568764,-1.9913552519145714,2.1509634294236424,0.28650049328922633,0.5995772606741977,-2.1911683689224883,-0.29295693013943747,-0.26317722214552003,-0.8451672336977861,0.5667770403283785,-0.055175344316005424,2.3375918472401653,3.250442967707826,4.670758595232983,-4.824747274585371,-0.12353273030565264,-0.22322186118634024,0.6771299809612296,-0.28178315522734904,1.1904405865488767,-1.671095002316383,1.4374748644641377,0.29196518471813426,1.347604266877242,5.342628512407984,0.2681296046082583,-0.16226530512630363,1.347604266877242,0.30384922517332175,-0.8522241082406434,-1.5514904367838092,-0.7047820788473751,-0.5968294390473607,0.1365073312246607,-1.8563394098106112,0.1434206929348997,6.898469101740554,2.387151585890733,3.592389145709524,-0.4512390647674352,-1.0494166545918222,-0.9690253981723652,0.3494672431837951,-0.9924454104314618,0.8470308713061712,-0.20166552563939133,-1.177877060484523,3.250442967707826,-0.1985606639311379,-0.6017310976661501,0.3803817336918399,2.179574005890989,2.1768059111409124,0.12045219272733287,-0.1339392633799731,0.5908492014583535,1.5328231119632274,2.096850266035281,-0.383001739345609,-0.9924454104314618,-1.7147458809337754,0.35925210392373635,3.187049074716135,0.69949994161962,0.10951597144611652,-0.6183824096722033,-2.1306031506663414,1.345787249151024,1.6192489006052688,0.476244409573925,0.2667879665985704,-0.9390671905156117,0.5711343633729336,-1.5514904367838092,0.2667879665985704,0.8136315473087298,0.6260576508603398,-0.6251810233505006,4.695971282353452,3.174956852291236,0.7728204354023722,0.6590387701028113,1.9989921813104594,7.388217083934176,0.5134050858504591,3.2074158008647164,0.2482418700712673,-2.073443433629838,-2.747539030428406,1.222141772502525,-0.4706053152869536,3.5280079680276497,-0.9641294896641062,0.5779883473076626,5.851399036434698,1.0904266782257634,-4.364340538943425,-2.055273036061483,-1.1785797481337448,1.999723162488977,1.9563502336313374,-3.474056170351818,2.025835400089793,5.435368833021168,-1.6116929865401084,-1.3532879466985763,1.5627774544091462,1
0.3407358917445568,-3.835679818961398,0.3286140208611481,3.8697727707407195,1.2154170523639298,0.3325009278134258,-1.0990194763958574,-0.8573027202879829,0.012361486467335852,2.692838401731624,-0.618318047575079,-0.040598580469407786,-0.35320344541350507,1.421618989427692,-1.4593052469204129,0.26117362895352914,0.6506705642411384,3.5442488026162366,0.02941258136846329,1.4230836619133276,1.3298360420929196,-1.7430647116497633,0.5019130061041068,0.15505695977770423,-2.3344743793066467,0.2617808226330426,-1.1295923863815434,0.6562744175374755,1.7827042451268473,1.028776743758645,1.0699141088880162,-2.0738693497852982,0.0889422673077895,1.0585248274390675,-0.33449266522890747,3.148210021352301,0.7018157469706634,1.2022814401775248,0.4608904626010178,0.7970768187174498,-0.9864708141632361,-1.020705492117482,0.6357216710304521,-0.5579407284189806,-0.08815867045986024,1.1226146711717577,-1.4745220601526257,-1.5569091110963966,-1.2951419347172186,1.9612443044100132,-1.4745220601526257,0.5283339613900357,0.5302019760778818,-1.4593238798997894,1.9045048682878307,-1.899279993696721,-1.1937353187859798,1.4114392202768635,-0.42000160873400955,-2.2055102126912116,0.3609491034499952,-2.7433384130103593,0.49291624051781263,-1.8469279937465222,0.9689513029593404,0.406211296889704,1.0569869405847065,-1.7887758467313175,0.30522813354471867,0.3247756097654873,3.148210021352301,-3.0261810069931174,1.2967222122836943,1.20092639533256,-3.666160018685459,-0.5083257669915918,-1.1296349345554746,0.7728943404262025,2.802164580740052,0.557429727965397,-0.7215936030177376,-0.0348372319486203,1.0569869405847065,1.4755146006430362,-0.6110201313278891,-2.1385591379610904,-0.9261704358120362,-0.10201274273986032,-0.2397974685563414,-0.6145654111062415,-0.47133341973366777,-0.02840000341800454,-0.4806129732319735,2.2733826603737746,0.5738926545009602,1.6010843931934255,-1.4593238798997894,2.2733826603737746,-0.19738749501686592,-0.05718954303366685,1.9881255436185659,0.6691491682382773,-0.6459617929615954,-4.0976982459770985,-0.5746137952765986,-1.0415580985200914,4.505121502749193,-5.827813415462332,-1.081770439063693,1.5080922975139535,-1.1881085822370168,-3.3436532550865303,-4.11975650438535,1.1107878588647808,4.021512413226808,8.284791784510377,-1.0034054925619762,-3.31350878876386,0.45201000797385416,3.017379074335034,2.4083546410415333,-1.0648117950540557,5.278373665379365,-2.226552319349101,0.4258249781036849,-0.8123673685460152,1.2068076307440878,-0.8016962817515536,-5.4936545462077415,3.364132936610403,3
0.03537926434816382,-2.0280817358010474,-0.6246679184665,0.8157253013354527,-0.8975454756600447,0.3190574169481319,1.9779434680692634,1.4518383279304579,0.22380501083587184,0.002879528207343012,1.0439969323878535,-0.19243042747134784,0.3874454115068214,-0.14790338286454854,1.7829841345688866,0.7501153844455418,1.121696154908084,-1.0158227038017944,-1.0859660898913217,-0.283720853020551,0.5951934079059199,0.8864980591257745,0.3159174154022758,-0.9232313248032288,-0.7840724269285696,0.8703253871655419,1.883089639549254,0.28750182172330635,-0.07478948112249739,1.12066614605985,-0.0629147353842847,-0.16032675895748655,0.2700844376962051,-0.8386793218084478,0.7573723310644266,1.1337400532927575,2.957285463598098,-2.1687613942989246,-0.37160176659310634,0.34666393890729197,0.6304699599482352,-0.17175898654999588,1.619110711010573,-1.2058001577716015,-0.894942365021368,-0.9271368076285352,-0.34517259552565616,-1.7121488934668088,0.33606733983870296,1.4537211127755376,-0.34517259552565616,1.3836572865148447,1.2228487294619241,-0.23055988552293677,1.6284094983114366,-1.8590656856963628,-0.6250725603499012,0.7920469543081793,0.27992779283704067,2.1160611403809417,-1.7302547297573436,1.7402782618500718,0.25049269415629527,0.31484770043851784,-0.2520234102923349,0.9062398904066474,-0.4587538459520397,0.79519468332082,-1.289942358320291,-0.8613077918072126,1.1337400532927575,-2.7394421113792267,0.7056402955251961,0.8017162907104106,-0.24840778169153377,0.6289405245922121,-1.003448103992495,0.057607762045978665,0.881317692562638,1.6262381129710726,-0.6137249690031323,-0.3078130722745337,-0.4587538459520397,-0.7131638033925157,-0.38416305162345055,-0.5186918194036932,2.04740418761738,0.5653605427947748,0.3291983531878086,-2.3981309436559313,0.2856151704677967,-0.15818138021548767,1.536727264866745,-0.13002449484796424,-2.1691018940187314,0.8026678132161571,-0.23055988552293677,-0.13002449484796424,-2.5848720887539476,0.3854244794472733,4.8950813593401605,5.790141677445563,-3.7632833859401496,3.164342055598606,1.4520189482025145,-1.9432268494579508,2.34556047100462,3.3268201615149566,-2.4647813322258783,-1.0842650731472987,-3.238310013319735,0.562519621132524,-0.24987267809245428,0.24890386763453065,5.544033360396705,-2.3739380683691214,1.397232675222107,-2.3376863051380736,-0.36059061511271284,-1.5145969836534412,-1.562135413979959,3.190969708693814,2.808053734387709,4.40302402164085,1.2458725210772497,0.9959555645653546,-4.956739421399066,5.935670773589095,5.2361100933795255,-4.761944616468736,0
